created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
2020-10-20 20:15:51,1.3186471388517376e+18,"So, I Guess We're Just Going to Just Act As If the 'October Surprise' Never Happened, Huh?

Cant we just let Donald Trump stay in the White House and have another 4 yrs?

I cant imagine why anyone would think #JoeBIDEN was fit to be our President

 https://t.co/MfxgWlqApk",2.0,1.0,Twitter for iPad,3265603201.0,PRE 9/11 Caregiver,Pre911Caregiver,Wife of a100% #VietnamWar #Veteran 38 years. ADVOCATE for physically wounded who served BEFORE 9/11 & the families that care for them. PHYSICAL WOUNDS MATTER,2015-07-02 01:12:35,2525.0,,,,,,,,,2020-10-21 11:04:22.344247262
2020-11-04 00:26:55,1.3237837525778145e+18,I need to be reassured that this is going to be a win for #Biden,1.0,0.0,Twitter for Android,8.24513142059262e+17,#BoomerMama שָׁלוֹם,freewomen4ever,"Democrat 
‎‎
  איזה יופי",2017-01-26 07:03:46,655.0,"Biden Country, USA ",,,,,,,,2020-11-05 13:03:30.519306
2020-10-23 14:16:13,1.3196437957392097e+18,@NPR The sadist told us to live with it last night.  The President told us were dying with it. #vote #biden/harris,2.0,0.0,Echofon,22716244.0,meredith miller,msmeredithm,"Retailer, designer, trend spotter & animal lover, recent political activist, Biden/Harris Suburban Housewife.",2009-03-04 01:50:50,325.0,Los Angeles,34.0536909,-118.242766,Los Angeles,United States of America,North America,California,CA,2020-10-27 18:22:58.817405
2020-11-06 14:47:40,1.3247251404883354e+18,"Yep... to you, Donald.... bad things happen in Philadelphia to you. 

#Philadelphia #badthingshappeninphiladelphia #biden #harris #bidenharris2020 #ElectionDay #ElectionNight #Elections2020 https://t.co/Dy9MlbS7Vu",1.0,0.0,Twitter for iPhone,1129791324.0,👨🏻‍💻Taylor C. Mitchell ☕️,MrTCMitchell,Co-host of @PodcastPrevails! / #MMA enthusiast / Comic book reader / Lifelong Pro Wrestling fan / NY @Giants diehard / current @Penn_State student,2013-01-29 02:15:07,263.0,Indiana,40.3270127,-86.1746933,,United States of America,North America,Indiana,IN,2020-11-07 11:48:24.080594
2020-11-05 09:45:32,1.3242867196428575e+18,"#JoeBiden's lead over #DonaldTrump narrows in Arizona.

#USElections LIVE 
https://t.co/jiEu4mpJN5",6.0,0.0,Twitter Web App,94761188.0,The New Indian Express,NewIndianXpress,"All the tweets for breaking news & views.
Facebook: https://t.co/2JWnDQzN07
Telegram: https://t.co/zH3RWQyEo4",2009-12-05 09:24:55,456748.0,Chennai,13.0836939,80.270186,Chennai,India,Asia,Tamil Nadu,TN,2020-11-06 10:19:32.793208
2020-11-04 10:33:04,1.3239362933787566e+18,"Stayed up &amp; watched this play out. A sad reflection of the silent majority. Either way, were all losers here, #trump wins &amp; 4 more years of hateful rhetoric or #Biden wins &amp; we have a lame duck president, who wont be able to pass anything through the senate  #hopeless https://t.co/JUasZFwZI7",2.0,0.0,Twitter for iPhone,4865970640.0,Rachid Sabitri,RachidSabitri,actor/writer repped by @_jag_london & APA Talent (US). Fight director @trueedgecombat. I was once an evil guy on @sho_homeland & a nice guy in @aladdin,2016-01-31 04:52:14,312.0,New York/London/Los Angeles,,,,,,,,2020-11-05 12:57:08.409145
2020-11-03 09:32:48,1.3235587390735073e+18,"Who will win #USPresidentialElections2020 ?
#JoeBiden or #DonaldTrump
#ElectionDay https://t.co/BmtaxtU9s1",0.0,0.0,Twitter for Android,1036999454.0,Toheed Ahmad Marwat,ToheedAhmadMwt,"Politician                                                                    Political Affiliation Jamiat Ulama Islam  (JUI-F)
Leader's are Born
Not Created",2012-12-26 12:14:16,416.0,"لکی, پاکستان",,,,,,,,2020-11-04 10:17:50.818765
2020-11-07 18:08:58,1.3251381865074156e+18,"#JoeBiden didnt win the #Election2020 , #KamalaHarris did. Just watch as she'll take over upon Biden getting thrown out in a few months. I could be wrong though, however remember what 2016 tried doing... https://t.co/qas1uchjiY",0.0,0.0,Twitter Web App,3481436537.0,Commander Douche,Cdr_Douche,"https://t.co/FTRTKjE7wA

Some guy who makes stupid Youtube videos, I dunno.
Also a bit of a drawfag, hope you like lewds!",2015-08-29 15:10:18,363.0,,,,,,,,,2020-11-08 11:15:00.877169
2020-11-06 13:52:46,1.3247113235701842e+18,Breaking: #Biden in the lead in #Pensylvania,0.0,0.0,Twitter for Android,1444255201.0,manoel serval,ManoelServal,reality beats fantasy,2013-05-20 16:48:36,152.0,Netherlands,52.500169799999995,5.7480820999999995,,Netherlands,Europe,,,2020-11-07 11:49:14.421262
2020-10-31 15:55:08,1.3225677944461476e+18,"#ComeOnMan 
#JoeBiden  C'mon Man REMIX - WTFBRAHH https://t.co/tmmBPpyztU via @YouTube",0.0,0.0,Twitter Web App,8.70406208234152e+17,Gloria Rose,GloriaRoseW,Instagram: @gloriarosewinters,2017-06-01 22:26:26,85.0,,,,,,,,,2020-11-01 11:01:20.917828
2020-10-28 00:00:00,1.3212402624133407e+18,"The US elections is just a week away. What would a #Biden victory mean for businesses in Asia? Listen to part 1 of our #USelections special podcast, and subscribe if you don't want to miss part 2: https://t.co/6TfaCUD8QC @USChinaBusiness #USChinarelations #Asiabusiness",1.0,1.0,Sprinklr Publishing,29998941.0,EIU Perspectives,EIUPerspectives,Sharing forward-looking perspectives from the editorial team of The Economist Intelligence Unit (EIU)'s Thought Leadership division.,2009-04-09 14:56:18,18997.0,London,51.5073219,-0.1276474,London,United Kingdom,Europe,England,ENG,2020-10-29 16:09:42.082248
2020-11-02 13:37:14,1.3232578643838566e+18,@JebBush endorse #Biden today. It would help us in Florida.,0.0,0.0,Twitter for iPhone,7.880244317129318e+17,Lila,LbudisaLila,"US & World News, international relations, political junkie, Aussie/Croatian, mother of 4, criminologist, traveler and expat, global citizen",2016-10-17 14:30:40,2382.0,US,39.7837304,-100.4458825,,United States,North America,,,2020-11-03 14:34:47.975971
2020-11-03 16:06:44,1.3236578754121275e+18,Is anyone else looking up Canadian citizenship tests today? ...or is that just me? #pleasedeargodletbidenwin #biden #VoteBidenHarrisToSaveAmerica,0.0,0.0,Twitter for iPhone,1.1037775010993192e+18,Catherine,hurricanecat_,prepare for political/ feminist/ environmental rants,2019-03-07 22:00:38,9.0,"North Carolina, USA",35.6729639,-79.03929190000001,,United States of America,North America,North Carolina,NC,2020-11-04 09:45:12.398863
2020-11-08 00:31:46,1.3252345220704092e+18,Who is better for Palestine ? And why? #Election2020results #Biden #Trump,0.0,0.0,Twitter for iPhone,3066947317.0,That Lil’ Dangly Thing,KokoAmad,"Transgender🏳️‍⚧️, she/her",2015-03-07 16:50:19,114.0,Transgender land,,,,,,,,2020-11-09 18:39:52.871630
2020-10-22 19:31:35,1.3193607741130056e+18,"@RealDonalDrumpf @MeidasTouch #BelieveInAmerica
#TrumpIsALaughingStock
#SpeakUpVoteBiden
#StrongerWithBiden
#TrumpVirus 
#TrumpIsPathetic
#BidenCares #BidenHarris2020 #BidenHarris #Biden #DitchMitch #DitchMoscowMitch #MoscowMitch #republicansforbiden #FloridaForBiden   #TrumpChinaBankAccount #Biden2020",0.0,0.0,Twitter for Android,2858416640.0,Elias Lefty Caress,eliascaress,"Award-winning magician and variety Entertainer.  In the middle of the worst recession of my generation, I walked away from a secure job to follow my dreams.",2014-10-16 19:45:09,847.0,"Salt Lake City, Ut",40.7596198,-111.8867975,Salt Lake City,United States of America,North America,Utah,UT,2020-10-27 18:28:42.843200
2020-10-18 15:24:40,1.3178490847664824e+18,"@RepMattGaetz We all want to open up America! The difference here is that #JoeBiden knows how to do it safely, #Trump doesnt, and he proved his incompetence again and again!!!",0.0,0.0,Twitter for iPhone,8.349615519373025e+17,Burcu Chatham,BurcuChatham,"#Writer, #blogger, #entrepreneur, #education and #career #coach",2017-02-24 03:02:01,34.0,"Riverside, CA",33.953354600000004,-117.3961623,Riverside,United States of America,North America,California,CA,2020-10-21 07:20:57.349371595
2020-11-04 19:28:17,1.324070986413691e+18,@realDonaldTrump So GREAT for our country!!  #Biden,0.0,0.0,Twitter for iPhone,2298566632.0,Jason,DCJRad,,2014-01-23 03:52:35,92.0,"Washington, DC",38.8949924,-77.0365581,Washington,United States of America,North America,District of Columbia,DC,2020-11-05 12:51:34.180551
2020-11-07 18:02:43,1.325136613651878e+18,"Congratulations, president elect Joseph Biden. May you lead our country through these perilous times and unite America. 

#BidenHarris #VoteBlue #PresidentBiden #PresidentElect #JoeBiden #KamalaHarris  #Democrat #DemocraticParty #America #American #USA https://t.co/fsBrF0jtXn",1.0,0.0,Twitter for iPhone,1.294303420141179e+18,Robyn Sovereign,robyn_sovereign,Visual Artist 👩🏻‍🎤💄👩🏻‍🎨🎨 Buddhist 🌸🧎🏻‍♀️☸️ American 💙🇺🇸 Comedienne🍷 Podcaster🎙,2020-08-14 16:02:49,16.0,,,,,,,,,2020-11-08 11:15:16.276267
2020-11-04 17:10:48,1.3240363847646904e+18,"We're about to get some devastating austerity in this country. 

Biden presidency + McConnell Senate + Pelosi House equals United government for cutting SS, food stamps, and basically anything that makes life bearable. 

Gonna be a hell of a cycle in 2022. 

#Biden #Election2020",2.0,1.0,Twitter for iPhone,1547203915.0,Bert Vonnegut 🌹,bertvonnuget,Defending the public and being a wife guy. Opinions are both stupid and my own. So it goes.,2013-06-26 02:56:58,1169.0,"St Louis, MO",38.6264178,-90.1998378,St. Louis,United States of America,North America,Missouri,MO,2020-11-05 12:53:09.474533
2020-10-19 14:39:23,1.3182000766789304e+18,"https://t.co/tmomCxEDie This is why we must #vote for #JoeBiden #BidenHarris,   #FlipTheSenate and expand the House.  Without getting #Republicans out of #Congress, we cannot get the reform we need to end oppression for profit and systematic #racism.  #Vote for #justice!",0.0,0.0,Twitter Web App,16702966.0,spaniel,anotherspaniel,,2008-10-12 02:08:21,979.0,it varies,,,,,,,,2020-10-21 08:50:14.272614488
2020-10-24 02:27:31,1.3198278349913784e+18,"From ATR ""Another #Biden Middle Class Tax Hike: Elimination of Your Step-Up in Basis"" https://t.co/TKsqs4s2gU",0.0,0.0,Twitter Web App,151185146.0,Carol,juststuff4all,Welcome to my page. I have a little of everything. I hope you enjoy.,2010-06-02 20:32:45,6563.0,,,,,,,,,2020-10-27 18:21:38.401343
2020-10-23 02:40:41,1.319468760076591e+18,@lesleyabravanel #fencelinecommunities that #joebiden brought up are real. Check them out.  #trumps response is they make a lot of money.  WTF. #CountryOverParty #EnvironmentalJustice,1.0,0.0,Twitter for iPhone,483035834.0,"Doreen Zankowski, Esq. Partner @ Duane Morris LLP",dmzankowski,"Caregiver to an adult autistic Bro. He ain't heavy, he's my Bro. Coffee lover. Attorney. Justice for All. Opinions are my own. Equal Justice Under the Law",2012-02-04 15:35:53,118.0,"Boston, MA; NY, NY; Hawaii",20.236567,-155.836735,,United States of America,North America,Hawaii,HI,2020-10-27 18:09:30.493918
2020-11-06 15:03:01,1.3247290037024727e+18,"IZO 

#Arizona #Biden #USElectionResults #USElections #election #TrumpMeltdown #TrumpvsBiden 

https://t.co/I658RCXSXh",4.0,1.0,Twitter for iPhone,238103158.0,ȴꤕმ ꨄ,missavalea,"""ɗʋ ʈʋʂʈ ɱiɽ ɠʋʈ"" .... ist eines der schönsten Komplimente, die man einem Menschen machen kann. 🤗",2011-01-14 11:06:40,77.0,,,,,,,,,2020-11-07 11:48:15.227318
2020-11-04 21:57:52,1.3241086276958167e+18,"@SimonFraser00 This ""narrow, contested #Biden victory"" is by no means unique. The 2000 George W Bush victory and the 1960 John F Kennedy victory instantly come to mind. And they did not lead to ""the worst case scenario"" at all.",0.0,0.0,Twitter Web App,65602386.0,Deepak Tripathi,Deepak_Tripathi,"PhD, FRHistS, FRAS. Middle East, Cold War, America in the world. Author of a Middle East trilogy. https://t.co/EowzY6k27a",2009-08-14 09:41:50,271.0,United Kingdom,54.702354500000006,-3.2765752999999997,,United Kingdom,Europe,,,2020-11-05 12:49:19.825085
2020-10-24 21:56:00,1.32012189267046e+18,"A month ago we were averaging 40,000 COVID-19 cases a day! Today we are averaging 80,000!

Trump has NO plan. Hes telling us we are rounding the curve. Hes ignoring the virus, and we STILL do not have attainable rapid testing for our citizens!

#VoteHimOut 
#Biden
#DemVoice1 https://t.co/mTTRfhehhQ",90.0,49.0,Twitter for iPhone,1.2667856726497485e+18,ResistPresidentDumbDumb,ResistThePres,Proud Liberal ☮️  I love dogs more than humans #TrumpsNotMyType 🌊,2020-05-30 17:37:27,16716.0,Earth Sometimes Mars,45.022172,4.3221548,,France,Europe,Auvergne-Rhône-Alpes,ARA,2020-10-27 18:20:23.057401
2020-11-04 12:09:00,1.3239604375961682e+18,"#_ 
#2020Election 
#Trump 
#Biden https://t.co/23gXYYCPOY",0.0,1.0,Twitter for iPhone,527284236.0,OMAN♥️🇴🇲,shin_shosho,اللهم أحفظ هذا البلد ومن فيه، وأدم عليه نعمة الأمن والأمان، وأرزق أهله من الخيرات اللهم نسألك أن ترحم جلالة السلطان قابوس وتغفرله وتدخله فسيح جناتك 🤲🏼💔.,2012-03-17 09:38:59,624.0,"Muscat, Oman",23.5882019,58.3829448,Muscat,Oman,Asia,Muscat,MA,2020-11-05 12:56:27.111694
2020-11-05 01:11:20,1.3241573171060654e+18,"I heard this and it's for truth. When a man can make a person in a trailer park feel they are better than a person in a mansion just because of their skin color. It's time to get him out. 
#BidenHarris2020ToSaveAmerica 
#Biden2020 
#Biden https://t.co/dFofcrgb37",0.0,0.0,Twitter for Android,1.140842869563056e+18,TheAriesKid (Mario),kid_aries,"⚪⚫🔴🇺🇸🇨🇦🇿🇦🇬🇧
3rd planet from the ☀️
Enjoy all life
♈",2019-06-18 04:45:10,3.0,,,,,,,,,2020-11-06 10:10:49.086068
2020-11-05 00:51:24,1.32415229883512e+18,", ,       - 

   

        

#DonaldTrump  #JoeBiden #USElections",10.0,0.0,Twitter Web App,18185798.0,Oneindia Tamil,thatsTamil,ஒன்இந்தியா https://t.co/LM9RRYfvBE #தமிழ் இணையத்தளத்தின் அதிகாரப்பூர்வ பக்கம். Follow latest news here https://t.co/aYGRfmMjeO,2008-12-17 09:00:53,471355.0,India,22.3511148,78.6677428,,India,Asia,,,2020-11-06 10:20:29.657210
2020-10-23 13:29:14,1.3196319746763612e+18,"#GetOutTheVote for #Biden because:  https://t.co/EeuVWp8VGh #climateCrisis #ClimateStrikeOnline #ExtinctionRebellion 
@GretaThunberg #BlackLivesMatter #COVID19.  
#Trump has #NoPlan! 
#rtItBot #BidenEmails #Debates2020 #xrp #fridays4future #ClimateStrikeOnline #FireDrillFridays",1.0,1.0,Twitter Web App,17158610.0,@USA2.0,USA2_0,"Visioning/fostering a post-crisis SUSTAINABLE, safe, fair, loving, life-centric science-based post-Trump, post-Christian, post-corporate, country & world NOW.",2008-11-04 15:37:45,41.0,California,36.7014631,-118.7559974,,United States of America,North America,California,CA,2020-10-27 18:23:06.248980
2020-10-23 22:55:23,1.3197744504562975e+18,#MAGA2020Landslide #Trump2020LandslideVictory #TrumpPence2020 #Trump #Biden https://t.co/qkKN25Ehy9,0.0,0.0,Twitter for iPhone,512382661.0,S. Rogers,srogers0612,"Independent, Mom, Gun Owner, And Voting Blue #GunSenseVoter #MomsDemandAction",2012-03-02 19:45:55,154.0,,,,,,,,,2020-10-27 18:21:55.261190
2020-11-08 23:04:25,1.3255749299039724e+18,Kenneth Copeland has made 500 millionish dollars with stuff like this from the pulpit. Just spreading the love of Jesus. #JoeBiden #MAGA https://t.co/mFLvvtH0qM,7.0,0.0,Twitter Web App,260587713.0,Chet Snyder 🧢,csnyd92,Husband. Dad. Friend. Pastor. Coach. Cook. Mushroom hunter. Cheese lover.,2011-03-04 04:56:50,482.0,"Fairfield, IL",,,,,,,,2020-11-09 18:26:08.023982
2020-10-25 19:11:37,1.320442910253355e+18,@CNN How about Hillary as Attorney General? #TrumpCovidCoverup #TrumpIsNotWell #TrumpHasCovid #BidenHarris #BidenHarrisToSaveAmerica #TrumpLied200KAmericansdied  #biden #LincolnProject #realDonaldTrump #BidenWonTheDebate,0.0,0.0,Twitter Web App,770477155.0,x,nuclearguy931,,2012-08-21 00:09:22,5.0,"Toronto, Ontario",43.6534817,-79.38393470000001,Toronto,Canada,North America,Ontario,ON,2020-10-27 18:18:38.273068
2020-10-28 19:12:31,1.3215303006614528e+18,"#UPDATE #Election2020 

#Biden: 49% (+10)
Trump:  39%
Jorgensen (L): 3%
Hawkins (G): 1%

Oct. 22-26 | 2,234 LV
Qriously
https://t.co/XGeWgpqayg",1.0,0.0,Twitter Web App,16207883.0,Deepen Gandhi 🇺🇸 🌊 🖤 ✊🏾,deepen915,"Nets, Yankees, Giants fan | Tech Enthusiast | Proud Democrat | #Biden2020",2008-09-09 19:14:52,1066.0,NJ,40.0757384,-74.4041622,,United States of America,North America,New Jersey,NJ,2020-10-29 16:07:52.998738
2020-11-01 19:50:57,1.3229895273847972e+18,Trumps rallies yup got to pack in as many lies as possible b4 election day. #Biden/Harris,0.0,0.0,Twitter for Android,4230700633.0,Yvonne Adkins,YvonneAdkins16,,2015-11-14 04:12:29,15.0,"Pasadena, CA",34.14764520000001,-118.1444779,Pasadena,United States of America,North America,California,CA,2020-11-02 16:17:52.561000
2020-10-25 16:44:31,1.3204058918506373e+18,Tweet from one year ago. #TrumpFailed #TrumpLied220KDied #VoteBlueToSaveAmerica #BidenHarris2020 #JoeBiden https://t.co/vt4q0CTgVv,0.0,0.0,Twitter for Android,267567944.0,Michele B,1flygirlmichele,Here for the politics. #BidenHarris2020 🤞#DreamingOfaBlueWave Rooting for #MarquitaBradshaw #JaimeHarrison  #AmyMcGrath & #MJHegar,2011-03-17 04:46:02,23.0,"Nashville, TN",36.1622296,-86.7743531,Nashville,United States of America,North America,Tennessee,TN,2020-10-27 18:05:31.325920
2020-10-16 08:34:17,1.3170210326964795e+18,"State of the race in MINNESOTA as of 10/16/2020

Polling Average:

Biden 50.7% (+0.2% from yesterday)
Trump 41.6% (+0.1% from yesterday)

Win probabiity:

Biden: 91.7 %(+0.3% from yesterday)
Trump: 8.3%
 
Source: FiveThirtyEight

#ElectionTwitter
#Election2020
#Biden #Trump",1.0,0.0,,1.304249338504401e+18,Election Poll Average Bot,ElectionRobot,beep boop,2020-09-11 02:44:29,128.0,,,,,,,,,2020-10-21 03:23:30.885161011
2020-11-02 09:06:43,1.3231897887956705e+18,"Violence is coming to America. No matter who ""WINS"" #Trump #Biden https://t.co/isFc2L0XX2",0.0,0.0,Twitter for Android,4860246311.0,Reform UK Warwick,WarwickLeaveEU,It's time to end the lockdown madness and Reform British Politics for Good. #EndTheLockdown #DefundTheBBC #ScrapTheLords #StopHS2,2016-01-29 13:22:23,1264.0,Warwick,52.2814519,-1.5815742,,United Kingdom,Europe,England,ENG,2020-11-03 14:35:21.809245
